%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,field.axes2,field.axes3,field.axes4,field.axes5,field.axes6,field.axes7,field.buttons0,field.buttons1,field.buttons2,field.buttons3,field.buttons4,field.buttons5,field.buttons6,field.buttons7,field.buttons8,field.buttons9,field.buttons10,field.buttons11,field.buttons12,field.buttons13,field.buttons14
1685575756940337997,6767,1685575756939230974,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575756956985202,6768,1685575756956119565,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575756974588543,6769,1685575756973026653,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575756990867476,6770,1685575756989911532,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757007707009,6771,1685575757006765305,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757024874748,6772,1685575757023619303,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757041615077,6773,1685575757040493173,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757058454034,6774,1685575757057358563,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757075162777,6775,1685575757074243602,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757092308531,6776,1685575757091096640,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757109104766,6777,1685575757108010736,/dev/input/js0,-0.0,0.25548401475,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757116732227,6778,1685575757116044678,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757134099046,6779,1685575757132927989,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757150882929,6780,1685575757149816292,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757167814402,6781,1685575757166728724,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757184573227,6782,1685575757183646244,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757201710661,6783,1685575757200525650,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757218623221,6784,1685575757217520006,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757235441985,6785,1685575757234402805,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757252315567,6786,1685575757251287268,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757269165469,6787,1685575757268186739,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757286218323,6788,1685575757285145925,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757303308842,6789,1685575757302208508,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757320231259,6790,1685575757319160557,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757337067496,6791,1685575757336059101,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757354044922,6792,1685575757352962476,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757371047886,6793,1685575757369864412,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757387704372,6794,1685575757386746795,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757388808195,6795,1685575757388094980,/dev/input/js0,-0.0,0.358568757772,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757396868922,6796,1685575757396030902,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757413688678,6797,1685575757412913445,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757430698778,6798,1685575757429786643,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757437001190,6799,1685575757436165411,/dev/input/js0,-0.0,-0.404346525669,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757445039133,6800,1685575757444043058,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757462172310,6801,1685575757460878623,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757478664404,6802,1685575757477764686,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757494999788,6803,1685575757494613179,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757512634522,6804,1685575757511595630,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757529588108,6805,1685575757528498526,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757546242801,6806,1685575757545372684,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757563155681,6807,1685575757562237402,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757579936812,6808,1685575757579091272,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757597014467,6809,1685575757595986455,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757613945396,6810,1685575757612867558,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757630713245,6811,1685575757629721747,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757647371587,6812,1685575757646565472,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757653491559,6813,1685575757652409177,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757670254769,6814,1685575757669257959,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757686908310,6815,1685575757686117588,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757693090429,6816,1685575757692029008,/dev/input/js0,-0.0,0.106553681195,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757700950636,6817,1685575757700051846,/dev/input/js0,-0.0,0.713668584824,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757708902110,6818,1685575757708035577,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757726162717,6819,1685575757724930985,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757743006634,6820,1685575757741843865,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757759797493,6821,1685575757758757033,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757776642082,6822,1685575757775651864,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757793536402,6823,1685575757792551336,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757810562118,6824,1685575757809487481,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757827557914,6825,1685575757826379496,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757844210975,6826,1685575757843250486,/dev/input/js0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757862048983,6827,1685575757860859844,/dev/input/js0,-0.0,0.518926560879,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757876830060,6828,1685575757875999048,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757894138317,6829,1685575757892877239,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757910875893,6830,1685575757909760518,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757925108563,6831,1685575757924094152,/dev/input/js0,-0.0,-0.576165735722,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757933124745,6832,1685575757932078012,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757950032504,6833,1685575757948920233,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757966735807,6834,1685575757965787511,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575757983718515,6835,1685575757982693831,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758000680165,6836,1685575757999621496,/dev/input/js0,-0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758013456037,6837,1685575758012272722,/dev/input/js0,-0.0,-0.518892645836,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758028880085,6838,1685575758028069491,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758046242136,6839,1685575758044963618,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758062907038,6840,1685575758061857041,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758079567267,6841,1685575758078741792,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758096730430,6842,1685575758095665937,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758114213990,6843,1685575758112589537,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758130595520,6844,1685575758129498161,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758147540529,6845,1685575758146465411,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758164505283,6846,1685575758163348754,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758181422004,6847,1685575758180258626,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758198485866,6848,1685575758197279927,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758215204242,6849,1685575758214179334,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758232095649,6850,1685575758231098551,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758249026450,6851,1685575758247977605,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758266014949,6852,1685575758264870324,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758282944758,6853,1685575758281779172,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758299782691,6854,1685575758298697845,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758316742805,6855,1685575758315589796,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758333487390,6856,1685575758332464114,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758350357324,6857,1685575758349319904,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758367039442,6858,1685575758366183534,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758383936450,6859,1685575758383041244,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758401025113,6860,1685575758399908458,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758418182324,6861,1685575758416860187,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758434889755,6862,1685575758433754251,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758451745705,6863,1685575758450653914,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758468628663,6864,1685575758467596427,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758485711695,6865,1685575758484491003,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758502549596,6866,1685575758501436492,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758519843708,6867,1685575758518671914,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758536061134,6868,1685575758535574490,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758553589177,6869,1685575758552420519,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758569704455,6870,1685575758569296597,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758587203184,6871,1685575758586146339,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758604093151,6872,1685575758603054610,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758620957773,6873,1685575758619966562,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758638062405,6874,1685575758636883699,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758654935475,6875,1685575758653906471,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758671664283,6876,1685575758670789430,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758688715985,6877,1685575758687652228,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758706101142,6878,1685575758704564852,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758722519313,6879,1685575758721463620,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758739835282,6880,1685575758738408085,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758756334864,6881,1685575758755305828,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758773458217,6882,1685575758772190547,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758790288438,6883,1685575758789074050,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758807101250,6884,1685575758806093783,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758823956239,6885,1685575758822967845,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758840714553,6886,1685575758839852148,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758857738478,6887,1685575758856726978,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758875901715,6888,1685575758873991681,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758891923325,6889,1685575758890949299,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758908892079,6890,1685575758907838947,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758925819168,6891,1685575758924740434,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758942582314,6892,1685575758941613600,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758959425847,6893,1685575758958487567,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758976683286,6894,1685575758975418144,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575758993594630,6895,1685575758992341264,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759010327854,6896,1685575759009494058,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759027366915,6897,1685575759026344504,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759044340854,6898,1685575759043232103,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759061568563,6899,1685575759060122070,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759078268922,6900,1685575759077085896,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759095073862,6901,1685575759094109469,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759112064441,6902,1685575759111001164,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759128995626,6903,1685575759127907708,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759146055392,6904,1685575759144757577,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759162636194,6905,1685575759161631032,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759179610389,6906,1685575759178576361,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759196460418,6907,1685575759195467128,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759213419956,6908,1685575759212337094,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759230112731,6909,1685575759229212469,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759246904582,6910,1685575759246093508,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759264019071,6911,1685575759262925392,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759280705957,6912,1685575759279794174,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685575759297731482,6913,1685575759296656620,/dev/input/js0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
