%time,field.header.seq,field.header.stamp,field.header.frame_id,field.axes0,field.axes1,field.axes2,field.axes3,field.axes4,field.axes5,field.axes6,field.axes7,field.buttons0,field.buttons1,field.buttons2,field.buttons3,field.buttons4,field.buttons5,field.buttons6,field.buttons7,field.buttons8,field.buttons9,field.buttons10
1685553374207654947,15402,1685553374207448767,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374224470018,15403,1685553374224221199,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374241339434,15404,1685553374241079467,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374258171132,15405,1685553374257874517,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374274934471,15406,1685553374274682852,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374291826356,15407,1685553374291521910,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374308534462,15408,1685553374308286568,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374325473313,15409,1685553374325048962,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374342200089,15410,1685553374341847503,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374358974497,15411,1685553374358628495,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374375718187,15412,1685553374375457195,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374392567324,15413,1685553374392222342,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374409275614,15414,1685553374409021649,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374426117641,15415,1685553374425814991,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374442978434,15416,1685553374442643366,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374459784539,15417,1685553374459483449,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374476500875,15418,1685553374476248785,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374493344976,15419,1685553374493042624,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374510075516,15420,1685553374509834350,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374527041313,15421,1685553374526734089,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374543817644,15422,1685553374543551428,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374560603162,15423,1685553374560321374,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374577374131,15424,1685553374577086173,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374594191464,15425,1685553374593867292,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374610903898,15426,1685553374610655458,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374627717671,15427,1685553374627460910,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374644569330,15428,1685553374644250534,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374661373302,15429,1685553374661027717,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374678138359,15430,1685553374677857841,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374695009004,15431,1685553374694684744,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374711746870,15432,1685553374711449216,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374728476787,15433,1685553374728199227,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374745270961,15434,1685553374745015790,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374762078517,15435,1685553374761807279,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374778979591,15436,1685553374778697918,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374795749072,15437,1685553374795481587,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374812537694,15438,1685553374812228021,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374829322274,15439,1685553374829023966,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374846192774,15440,1685553374845871153,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374862996023,15441,1685553374862699038,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374879837405,15442,1685553374879544871,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374896596844,15443,1685553374896306990,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374913353000,15444,1685553374913079733,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374930226837,15445,1685553374929877610,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374947030743,15446,1685553374946723320,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374963818305,15447,1685553374963507638,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374980621968,15448,1685553374980277251,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553374997313719,15449,1685553374997054805,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375014227514,15450,1685553375013887541,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375030959531,15451,1685553375030662163,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375047825996,15452,1685553375047542239,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375064662105,15453,1685553375064363340,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375081528326,15454,1685553375081225269,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375098351405,15455,1685553375098049269,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375115053842,15456,1685553375114817609,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375131910984,15457,1685553375131588966,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375148711382,15458,1685553375148376796,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375165551199,15459,1685553375165182840,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375182260062,15460,1685553375181986874,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375199130539,15461,1685553375198772009,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375215872769,15462,1685553375215599130,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375232662949,15463,1685553375232386642,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375249539924,15464,1685553375249180664,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375266304007,15465,1685553375265992699,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375282962610,15466,1685553375282760475,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375299853370,15467,1685553375299546947,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375316539127,15468,1685553375316306942,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375333398724,15469,1685553375333109349,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375350203112,15470,1685553375349929646,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375366954302,15471,1685553375366726541,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375383776598,15472,1685553375383499076,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375400553440,15473,1685553375400296665,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375417349264,15474,1685553375417087764,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375434205080,15475,1685553375433925294,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375450963768,15476,1685553375450745656,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375467810742,15477,1685553375467548270,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375484584249,15478,1685553375484311431,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375501317595,15479,1685553375501107317,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375518215656,15480,1685553375517884620,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375535191973,15481,1685553375534822246,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375551852690,15482,1685553375551606936,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375568654058,15483,1685553375568396553,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375585465060,15484,1685553375585209529,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375602274010,15485,1685553375601984452,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375619051408,15486,1685553375618761524,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375635826064,15487,1685553375635541858,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375652543336,15488,1685553375652300771,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375669345316,15489,1685553375669092208,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375686141971,15490,1685553375685888274,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375702899327,15491,1685553375702656004,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375719714665,15492,1685553375719446074,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375736546420,15493,1685553375736228651,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375753233711,15494,1685553375753029618,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375770080201,15495,1685553375769816629,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375786773097,15496,1685553375786575373,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375803591115,15497,1685553375803332636,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375820504010,15498,1685553375820124691,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375837217568,15499,1685553375836943448,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375854098483,15500,1685553375853734889,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375870830486,15501,1685553375870530246,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375887542922,15502,1685553375887322507,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375904401240,15503,1685553375904109191,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375921236293,15504,1685553375920911616,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375938075793,15505,1685553375937740693,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375954919258,15506,1685553375954598138,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375971657046,15507,1685553375971394394,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553375988474229,15508,1685553375988189147,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376005234075,15509,1685553376004951445,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376022081366,15510,1685553376021783544,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376038849124,15511,1685553376038560236,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376055614666,15512,1685553376055334223,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376072437495,15513,1685553376072109360,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376089157032,15514,1685553376088880537,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376105962221,15515,1685553376105671975,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376122697164,15516,1685553376122463910,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376139605701,15517,1685553376139258737,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376156382041,15518,1685553376156073517,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376173138442,15519,1685553376172882265,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376189972745,15520,1685553376189674368,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376206739700,15521,1685553376206449449,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376223527429,15522,1685553376223218163,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376240302240,15523,1685553376240044057,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376257182412,15524,1685553376256844853,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376273947155,15525,1685553376273652571,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376290759787,15526,1685553376290473852,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376307551423,15527,1685553376307297286,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376324477502,15528,1685553376324063293,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376341167619,15529,1685553376340870140,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376357996689,15530,1685553376357667482,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376374826500,15531,1685553376374533822,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376391648131,15532,1685553376391361948,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376408477844,15533,1685553376408197085,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376425284229,15534,1685553376424992592,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376442099385,15535,1685553376441770159,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376458836520,15536,1685553376458568190,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376475625855,15537,1685553376475341157,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376492363972,15538,1685553376492125666,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376509171177,15539,1685553376508882944,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376525867706,15540,1685553376525665544,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376542900216,15541,1685553376542590752,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376559697621,15542,1685553376559431945,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376576606565,15543,1685553376576306049,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376593369799,15544,1685553376593072894,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376610157213,15545,1685553376609853452,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376626926228,15546,1685553376626623441,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376643708041,15547,1685553376643442120,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376660583771,15548,1685553376660246923,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376677380574,15549,1685553376677091740,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376694158890,15550,1685553376693867583,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376710950955,15551,1685553376710624673,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376727726023,15552,1685553376727414807,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376744465770,15553,1685553376744220533,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376761283164,15554,1685553376761016426,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376777990673,15555,1685553376777793206,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376794872187,15556,1685553376794626862,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376811678610,15557,1685553376811400592,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376828551416,15558,1685553376828201729,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376845366665,15559,1685553376844990689,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376862056494,15560,1685553376861783697,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376878795535,15561,1685553376878572385,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376895705538,15562,1685553376895400729,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376912476041,15563,1685553376912192410,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376929388264,15564,1685553376928965579,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376946173755,15565,1685553376945780161,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376962968976,15566,1685553376962619663,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376979672125,15567,1685553376979422493,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553376996441435,15568,1685553376996238089,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
1685553377013280924,15569,1685553377013007558,/dev/input/js0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
